Star,Wesenheit Magnitude,Uncertainty in Wesenheit Magnitude,Log Period,Star Code
V00026,23.827738,0.0825343564826188,-0.2255560310750349,0
V00620,23.536527999999997,0.0825343564826188,-0.17011755355650676,1
V00629,23.630668,0.0825343564826188,-0.21225622835353336,2
V00636,23.633850000000002,0.0825343564826188,-0.09065796163869162,3
V00651,23.79782,0.0825343564826188,-0.22329881601158919,4
V00652,24.0068,0.0825343564826188,-0.21853185715820167,5
V02129,23.761224000000002,0.0825343564826188,-0.17230771132555442,6
V03451,23.792726,0.0825343564826188,-0.2105603154328207,7
