Star,Wesenheit Magnitude,Uncertainty in Wesenheit Magnitude,Log Period,Star Code
V001,23.342349753694574,0.0825343564826188,-0.21467016498923297,0
V003,23.52830049261083,0.0825343564826188,-0.25181197299379954,1
V004,23.621187192118228,0.0825343564826188,-0.2684112348132613,2
V005,23.320241379310342,0.0825343564826188,-0.15304467498017607,3
V006,23.233517241379303,0.0825343564826188,-0.22112552799726048,4
V008,23.336502463054174,0.0825343564826188,-0.19586056766464957,5
V011,23.23451231527094,0.0825343564826188,-0.1804560644581313,6
V012,23.41885221674876,0.0825343564826188,-0.23507701535011147,7
V013,23.433862068965517,0.0825343564826188,-0.2358238676096693,8
V014,23.554349753694584,0.0825343564826188,-0.266000713461613,9
V018,23.572709359605906,0.0825343564826188,-0.2692177243336109,10
V021,23.338216748768467,0.0825343564826188,-0.16367588429324834,11
V023,23.448142857142848,0.0825343564826188,-0.23210238398190938,12
V024,23.35843349753694,0.0825343564826188,-0.21467016498923297,13
V025,23.241694581280786,0.0825343564826188,-0.16621562534352105,14
V028,23.494798029556648,0.0825343564826188,-0.2218487496163564,15
V030,23.45527093596059,0.0825343564826188,-0.22841251911874466,16
V032,23.282192118226593,0.0825343564826188,-0.16941133131485567,17
V033,23.393211822660085,0.0825343564826188,-0.23507701535011147,18
V034,23.691556650246298,0.0825343564826188,-0.2924298239020636,19
V037,23.198364532019696,0.0825343564826188,-0.12378215940835775,20
V041,23.517330049261084,0.0825343564826188,-0.23732143627256383,21
V042,23.57739901477832,0.0825343564826188,-0.28735029837278864,22
V045,23.547098522167488,0.0825343564826188,-0.22329881601158919,23
V047,23.149793103448264,0.0825343564826188,-0.20134935455473107,24
V049,23.529428571428568,0.0825343564826188,-0.25103713874383854,25
V050,23.397330049261075,0.0825343564826188,-0.1778319206319825,26
V053,23.171334975369454,0.0825343564826188,-0.15614457737683893,27
V054,23.381532019704427,0.0825343564826188,-0.21324857785443882,28
V055,23.451349753694576,0.0825343564826188,-0.22329881601158919,29
V057,23.606467980295555,0.0825343564826188,-0.294992040666664,30
V060,23.517960591132997,0.0825343564826188,-0.24718356881172854,31
V061,23.384221674876848,0.0825343564826188,-0.2388241868442685,32
V063,23.553517241379307,0.0825343564826188,-0.28066871301627333,33
V064,23.563960591132997,0.0825343564826188,-0.28399665636520083,34
V065,23.541310344827583,0.0825343564826188,-0.26121944151563087,35
V067,23.694536945812818,0.0825343564826188,-0.3169529617611504,36
V068,23.507231527093595,0.0825343564826188,-0.28735029837278864,37
V069,23.474487684729073,0.0825343564826188,-0.21041928783557454,38
V074,23.55086699507389,0.0825343564826188,-0.27245874297144357,39
V075,23.577231527093595,0.0825343564826188,-0.27736607746618774,40
V076,23.368581280788177,0.0825343564826188,-0.19449914184159983,41
V077,23.48983743842365,0.0825343564826188,-0.2196826878598487,42
V078,23.200812807881775,0.0825343564826188,-0.1106982974936897,43
V079,23.056394088669943,0.0825343564826188,-0.10072681268239624,44
V080,23.485852216748775,0.0825343564826188,-0.2588484011482149,45
V082,23.559709359605904,0.0825343564826188,-0.28819277095880896,46
V083,23.51061083743842,0.0825343564826188,-0.2502636844309389,47
V084,23.67852709359605,0.0825343564826188,-0.324221658325915,48
V088,23.767714285714284,0.0825343564826188,-0.3223930472795068,49
V089,23.362852216748763,0.0825343564826188,-0.2395775165767879,50
V091,23.3792118226601,0.0825343564826188,-0.1824346304402192,51
V096,23.469699507389155,0.0825343564826188,-0.21183162885883233,52
V099,23.398221674876837,0.0825343564826188,-0.22475374025976358,53
V101,23.55610837438423,0.0825343564826188,-0.27818938478745336,54
V102,23.57843842364531,0.0825343564826188,-0.30627305107635305,55
V106,23.59435960591133,0.0825343564826188,-0.31247103878536564,56
V108,23.559300492610845,0.0825343564826188,-0.2749054789185309,57
V109,23.2559802955665,0.0825343564826188,-0.19586056766464957,58
V110,23.583699507389166,0.0825343564826188,-0.3098039199714863,59
V111,23.338561576354678,0.0825343564826188,-0.20134935455473107,60
V112,23.88222660098522,0.0825343564826188,-0.3381873144627388,61
V113,23.411571428571428,0.0825343564826188,-0.19044028536473223,62
V114,23.85520689655171,0.0825343564826188,-0.3516399890190684,63
V117,23.40557142857142,0.0825343564826188,-0.2218487496163564,64
V119,23.131985221674874,0.0825343564826188,-0.13312218566250114,65
V120,23.17931527093596,0.0825343564826188,-0.1917890270757779,66
V121,23.49970935960591,0.0825343564826188,-0.2388241868442685,67
V122,23.135492610837428,0.0825343564826188,-0.14266750356873156,68
V124,23.514640394088673,0.0825343564826188,-0.2588484011482149,69
V125,23.363931034482754,0.0825343564826188,-0.20690839982341983,70
V126,23.371300492610832,0.0825343564826188,-0.16494389827988373,71
V127,23.548019704433486,0.0825343564826188,-0.24488773360492885,72
V128,23.427610837438422,0.0825343564826188,-0.2182446253475311,73
V130,23.47371921182266,0.0825343564826188,-0.266000713461613,74
V131,23.33970935960591,0.0825343564826188,-0.22475374025976358,75
V132,23.479330049261076,0.0825343564826188,-0.2814983111327257,76
V133,23.43843842364531,0.0825343564826188,-0.2636034977233575,77
V134,23.925295566502452,0.0825343564826188,-0.3625102704874893,78
V135,23.428231527093594,0.0825343564826188,-0.2218487496163564,79
V136,23.551679802955654,0.0825343564826188,-0.27572413039921095,80
V140,23.22491133004925,0.0825343564826188,-0.15304467498017607,81
V141,23.444541871921185,0.0825343564826188,-0.2479515521805615,82
V142,23.213374384236452,0.0825343564826188,-0.14691047014813446,83
V144,23.475660098522162,0.0825343564826188,-0.25258819211357675,84
V146,23.53408866995073,0.0825343564826188,-0.22841251911874466,85
V148,23.709527093596062,0.0825343564826188,-0.32882715728491674,86
V149,23.440901477832515,0.0825343564826188,-0.24184537803261005,87
V150,23.66908866995072,0.0825343564826188,-0.27164621797877153,88
V151,23.26985221674876,0.0825343564826188,-0.18508681872492605,89
V153,23.444339901477832,0.0825343564826188,-0.21681130892474243,90
V154,23.5379802955665,0.0825343564826188,-0.2218487496163564,91
V155,23.736866995073882,0.0825343564826188,-0.329754146925876,92
V156,23.37361083743842,0.0825343564826188,-0.23358715288760054,93
V158,23.67277832512315,0.0825343564826188,-0.2967086218813386,94
V159,23.414999999999996,0.0825343564826188,-0.27164621797877153,95
V160,23.347842364532017,0.0825343564826188,-0.17522353752445438,96
V161,23.43756157635468,0.0825343564826188,-0.2502636844309389,97
V164,23.695487684729063,0.0825343564826188,-0.31247103878536564,98
V165,23.623147783251227,0.0825343564826188,-0.28483264215154214,99
V167,23.575359605911327,0.0825343564826188,-0.25103713874383854,100
V170,23.62710837438424,0.0825343564826188,-0.24488773360492885,101
V171,23.550901477832515,0.0825343564826188,-0.2564902352715703,102
V173,23.664167487684722,0.0825343564826188,-0.2636034977233575,103
V175,23.410083743842364,0.0825343564826188,-0.24565166428898116,104
V176,23.224822660098507,0.0825343564826188,-0.17652577082969897,105
V178,23.23250246305419,0.0825343564826188,-0.1911141326401879,106
V181,23.77885714285714,0.0825343564826188,-0.3098039199714863,107
V182,23.175054187192117,0.0825343564826188,-0.16367588429324834,108
V184,23.698078817733986,0.0825343564826188,-0.2814983111327257,109
V186,23.434832512315264,0.0825343564826188,-0.1857524042680798,110
V187,23.570660098522165,0.0825343564826188,-0.24184537803261005,111
V188,23.746876847290636,0.0825343564826188,-0.27164621797877153,112
