Star,Wesenheit Magnitude,Uncertainty in Wesenheit Magnitude,Log Period,Star Code
Star 0,25.75016,0.0825343564826188,-0.24995468798823245,0
Star 1,25.316319999999997,0.0825343564826188,-0.17276000049435455,1
Star 2,25.72444,0.0825343564826188,-0.1642460324806166,2
Star 3,25.816439999999997,0.0825343564826188,-0.22672565166254613,3
Star 4,25.945439999999998,0.0825343564826188,-0.24359212745104186,4
Star 5,25.6011,0.0825343564826188,-0.2302535328205465,5
Star 6,25.2804,0.0825343564826188,-0.11981544717356654,6
Star 7,25.55122,0.0825343564826188,-0.2218487496163564,7
Star 8,26.075719999999997,0.0825343564826188,-0.1825668558886156,8
Star 9,25.550859999999997,0.0825343564826188,-0.1567672219019906,9
Star 10,26.08398,0.0825343564826188,-0.2304749798289495,10
Star 11,25.986359999999998,0.0825343564826188,-0.2912392763096834,11
Star 12,25.67268,0.0825343564826188,-0.15267416921457636,12
Star 13,25.72118,0.0825343564826188,-0.20093528064899183,13
Star 14,25.89482,0.0825343564826188,-0.24565166428898116,14
Star 15,25.748659999999997,0.0825343564826188,-0.21681130892474243,15
Star 16,25.771120000000003,0.0825343564826188,-0.25258819211357664,16
Star 17,25.645319999999998,0.0825343564826188,-0.14460200334593123,17
Star 18,26.074939999999998,0.0825343564826188,-0.3187587626244128,18
Star 19,25.764799999999997,0.0825343564826188,-0.2109130849119713,19
Star 20,25.461,0.0825343564826188,-0.20224787134928923,20
Star 21,25.88528,0.0825343564826188,-0.25181197299379954,21
Star 22,25.800440000000002,0.0825343564826188,-0.243211801231882,22
Star 23,25.289479999999998,0.0825343564826188,-0.21573941743391617,23
Star 24,25.949679999999997,0.0825343564826188,-0.29319690296266177,24
Star 25,26.159480000000006,0.0825343564826188,-0.26432127409409545,25
Star 26,25.797100000000004,0.0825343564826188,-0.24918315735024543,26
Star 27,25.69086,0.0825343564826188,-0.12193801870998745,27
Star 28,25.999539999999996,0.0825343564826188,-0.29938280431794306,28
Star 29,25.733800000000002,0.0825343564826188,-0.23455498190984994,29
Star 30,25.983860000000004,0.0825343564826188,-0.2753964846032833,30
Star 31,26.15064,0.0825343564826188,-0.2725400791420911,31
Star 32,25.84238,0.0825343564826188,-0.2774483379990415,32
Star 33,25.77162,0.0825343564826188,-0.21702600505595174,33
Star 34,25.883879999999998,0.0825343564826188,-0.24245214653075614,34
Star 35,25.81824,0.0825343564826188,-0.2770371910575104,35
Star 36,25.680519999999994,0.0825343564826188,-0.16825816635436183,36
Star 37,26.10078,0.0825343564826188,-0.29396533928564944,37
Star 38,25.709439999999997,0.0825343564826188,-0.2849163293050727,38
Star 39,25.486240000000002,0.0825343564826188,-0.15187248943212517,39
Star 40,25.5986,0.0825343564826188,-0.2155253562374836,40
Star 41,25.42726,0.0825343564826188,-0.15757799664235023,41
Star 42,25.85208,0.0825343564826188,-0.225191169689294,42
Star 43,25.8569,0.0825343564826188,-0.30989256054366937,43
Star 44,25.990460000000002,0.0825343564826188,-0.27884915625031587,44
Star 45,25.39326,0.0825343564826188,-0.14357322752975551,45
Star 46,25.61408,0.0825343564826188,-0.18983471545685035,46
Star 47,26.0158,0.0825343564826188,-0.2719710455794816,47
Star 48,25.830220000000004,0.0825343564826188,-0.24718356881172862,48
Star 49,25.627660000000002,0.0825343564826188,-0.24222450898807438,49
Star 50,25.96866,0.0825343564826188,-0.2860896458710447,50
Star 51,25.4361,0.0825343564826188,-0.2531323721495705,51
Star 52,26.15232,0.0825343564826188,-0.23143589048642657,52
Star 53,25.726580000000002,0.0825343564826188,-0.27901425584626094,53
Star 54,25.667920000000002,0.0825343564826188,-0.24230037491226122,54
Star 55,25.88466,0.0825343564826188,-0.220042948753094,55
Star 56,25.74228,0.0825343564826188,-0.19165396425960515,56
Star 57,25.8091,0.0825343564826188,-0.2637629010952713,57
Star 58,25.752419999999997,0.0825343564826188,-0.23262147588581947,58
Star 59,25.85142,0.0825343564826188,-0.24488773360492885,59
Star 60,25.934239999999996,0.0825343564826188,-0.25892722762667864,60
Star 61,25.79534,0.0825343564826188,-0.29285581165755487,61
Star 62,25.941,0.0825343564826188,-0.24687675531828737,62
Star 63,26.08228,0.0825343564826188,-0.2549252084179425,63
Star 64,25.540779999999994,0.0825343564826188,-0.15070345916527353,64
Star 65,26.07564,0.0825343564826188,-0.24093681183951277,65
Star 66,25.7607,0.0825343564826188,-0.23448045690204747,66
Star 67,25.63228,0.0825343564826188,-0.24649354300902998,67
Star 68,25.0861,0.0825343564826188,-0.2924298239020636,68
Star 69,25.36446,0.0825343564826188,-0.15645578805436483,69
Star 70,25.704859999999996,0.0825343564826188,-0.30111686324740977,70
Star 71,26.12962,0.0825343564826188,-0.24565166428898116,71
Star 72,25.6287,0.0825343564826188,-0.2730284163171234,72
Star 73,25.304119999999998,0.0825343564826188,-0.21731243176503362,73
Star 74,25.492379999999997,0.0825343564826188,-0.1938200260161128,74
Star 75,26.17426,0.0825343564826188,-0.17829000270162365,75
Star 76,25.9438,0.0825343564826188,-0.20929271267232025,76
Star 77,25.971819999999997,0.0825343564826188,-0.23054882059796242,77
Star 78,25.5566,0.0825343564826188,-0.2188192790627384,78
Star 79,25.970679999999998,0.0825343564826188,-0.2854187911604688,79
Star 80,25.816560000000003,0.0825343564826188,-0.3010299956639812,80
Star 81,25.958640000000003,0.0825343564826188,-0.2714838952402333,81
Star 82,25.68572,0.0825343564826188,-0.2904756441236589,82
Star 83,25.460160000000002,0.0825343564826188,-0.2564902352715702,83
Star 84,25.874399999999998,0.0825343564826188,-0.10941133229451275,84
Star 85,25.88946,0.0825343564826188,-0.285502591350194,85
Star 86,26.13182,0.0825343564826188,-0.3105135516357521,86
Star 87,25.529920000000004,0.0825343564826188,-0.24802842526367277,87
Star 88,26.186420000000002,0.0825343564826188,-0.19483909840056593,88
Star 89,25.18182,0.0825343564826188,-0.1814442207021974,89
Star 90,26.146739999999998,0.0825343564826188,-0.2904756441236589,90
Star 91,25.896239999999995,0.0825343564826188,-0.24222450898807438,91
Star 92,26.065679999999997,0.0825343564826188,-0.239125361947811,92
Star 93,25.892819999999997,0.0825343564826188,-0.23679669962922836,93
Star 94,25.5258,0.0825343564826188,-0.15366288787019475,94
Star 95,25.923239999999996,0.0825343564826188,-0.2843308575990098,95
Star 96,25.52472,0.0825343564826188,-0.19647460442346762,96
Star 97,26.145799999999998,0.0825343564826188,-0.25743196563385806,97
Star 98,26.250999999999998,0.0825343564826188,-0.26456079674851873,98
Star 99,25.923,0.0825343564826188,-0.22380748525292798,99
Star 100,26.041180000000004,0.0825343564826188,-0.26352381797230323,100
Star 101,25.66832,0.0825343564826188,-0.2387489256913373,101
Star 102,25.92416,0.0825343564826188,-0.221270076003888,102
Star 103,25.859479999999998,0.0825343564826188,-0.24412514432750865,103
Star 104,25.85664,0.0825343564826188,-0.21896306137886817,104
Star 105,26.015040000000003,0.0825343564826188,-0.25861200752073094,105
Star 106,25.96488,0.0825343564826188,-0.19449914184159983,106
Star 107,25.75338,0.0825343564826188,-0.29851836437907286,107
Star 108,25.87086,0.0825343564826188,-0.25049557612385775,108
Star 109,26.04192,0.0825343564826188,-0.2620920766253612,109
Star 110,25.9224,0.0825343564826188,-0.2720522904552032,110
Star 111,25.63912,0.0825343564826188,-0.22409842110832567,111
Star 112,26.050099999999997,0.0825343564826188,-0.25782495677632283,112
Star 113,26.121539999999996,0.0825343564826188,-0.3005959181846626,113
Star 114,25.862199999999998,0.0825343564826188,-0.273191317475036,114
Star 115,25.73878,0.0825343564826188,-0.11616828667054754,115
Star 116,25.63316,0.0825343564826188,-0.22148698826107513,116
Star 117,25.85628,0.0825343564826188,-0.2090818047854217,117
Star 118,25.787639999999996,0.0825343564826188,-0.2976556416442313,118
Star 119,26.031819999999996,0.0825343564826188,-0.2601904009786411,119
Star 120,25.489419999999996,0.0825343564826188,-0.17269535891026502,120
Star 121,25.764920000000004,0.0825343564826188,-0.2698639960033222,121
Star 122,25.43564,0.0825343564826188,-0.169603823516531,122
Star 123,25.506639999999997,0.0825343564826188,-0.26392236299605426,123
Star 124,25.694460000000003,0.0825343564826188,-0.21027830601907818,124
Star 125,25.65636,0.0825343564826188,-0.21917882414652703,125
Star 126,25.37654,0.0825343564826188,-0.1809828013109406,126
Star 127,25.529139999999998,0.0825343564826188,-0.21027830601907818,127
Star 128,25.5773,0.0825343564826188,-0.22767829327708025,128
Star 129,25.615399999999998,0.0825343564826188,-0.2882771081727653,129
