Star,Wesenheit Magnitude,Uncertainty in Wesenheit Magnitude,Log Period,Star Code
scl-CEMV015,18.749754,0.08610667918344082,-0.18073778920641756,0
scl-CEMV018,18.817292,0.08610667918344082,-0.2375316586704279,1
scl-CEMV021,18.656997999999998,0.08610667918344082,-0.17254962743926522,2
scl-CEMV022,18.801489999999998,0.08610667918344082,-0.23679482670553745,3
scl-CEMV024,19.210458999999997,0.08610667918344082,-0.269657892472489,4
scl-CEMV025,18.85316,0.08610667918344082,-0.22708052289622274,5
scl-CEMV030,18.634744000000005,0.08610667918344082,-0.16133794792529702,6
scl-CEMV031,18.774210999999998,0.08610667918344082,-0.233884716778586,7
scl-CEMV032,18.924759,0.08610667918344082,-0.2494335231100262,8
scl-CEMV035,18.593799999999998,0.08610667918344082,-0.16729225149186272,9
scl-CEMV037,18.576739000000003,0.08610667918344082,-0.17508117988339636,10
scl-CEMV038,18.819368000000004,0.08610667918344082,-0.1738648540046215,11
scl-CEMV039,19.437894999999997,0.08610667918344082,-0.2797083603450102,12
scl-CEMV045,18.908236,0.08610667918344082,-0.19450321974320417,13
scl-CEMV046,19.199199999999994,0.08610667918344082,-0.29239746591085164,14
scl-CEMV047,19.084372999999996,0.08610667918344082,-0.3073558281633256,15
scl-CEMV054,18.704145000000004,0.08610667918344082,-0.1516543803910293,16
scl-CEMV055,19.311291000000004,0.08610667918344082,-0.31349117822859124,17
scl-CEMV057,18.750048,0.08610667918344082,-0.16411286756689814,18
scl-CEMV060,18.875697999999993,0.08610667918344082,-0.20761797716392436,19
scl-CEMV061,18.971652000000002,0.08610667918344082,-0.242093823082038,20
scl-CEMV064,18.551465,0.08610667918344082,-0.13507203026967685,21
scl-CEMV067,19.000987,0.08610667918344082,-0.28232758344389147,22
scl-CEMV068,18.851535999999996,0.08610667918344082,-0.18516397436820414,23
scl-CEMV069,18.911165000000004,0.08610667918344082,-0.3060138704481531,24
scl-CEMV070,18.724947000000004,0.08610667918344082,-0.1870659313449823,25
scl-CEMV071,18.934967000000004,0.08610667918344082,-0.231798632316811,26
scl-CEMV072,18.823164999999996,0.08610667918344082,-0.21348494945887664,27
scl-CEMV076,18.967962000000004,0.08610667918344082,-0.23486588911911938,28
scl-CEMV077,18.598206,0.08610667918344082,-0.11134933033300166,29
scl-CEMV078,19.280884999999994,0.08610667918344082,-0.27740695900344664,30
scl-CEMV081,18.983235999999998,0.08610667918344082,-0.25182182228391276,31
scl-CEMV084,18.821023000000004,0.08610667918344082,-0.19242634714579568,32
scl-CEMV085,18.942306999999996,0.08610667918344082,-0.25041138512327493,33
scl-CEMV086,19.088383,0.08610667918344082,-0.2772551326883429,34
scl-CEMV087,18.912764000000003,0.08610667918344082,-0.24491650942988144,35
scl-CEMV088,19.077251,0.08610667918344082,-0.2894536318317419,36
scl-CEMV091,18.640479999999997,0.08610667918344082,-0.1155258042826424,37
scl-CEMV092,19.101063000000003,0.08610667918344082,-0.2643602274504509,38
scl-CEMV094,18.729409,0.08610667918344082,-0.16170703623372973,39
scl-CEMV095,18.912038,0.08610667918344082,-0.23055768233398247,40
scl-CEMV096,19.196387999999992,0.08610667918344082,-0.2985820149038202,41
scl-CEMV097,19.047444000000002,0.08610667918344082,-0.2953080684526943,42
scl-CEMV099,18.672343000000005,0.08610667918344082,-0.1765178805661928,43
scl-CEMV106,18.767094,0.08610667918344082,-0.19419850209297362,44
scl-CEMV108,18.782104,0.08610667918344082,-0.14871394295353982,45
scl-CEMV110,18.620612,0.08610667918344082,-0.16398588871234426,46
scl-CEMV111,19.186539999999997,0.08610667918344082,-0.29443860373952424,47
scl-CEMV114,19.108789,0.08610667918344082,-0.19735747197429265,48
scl-CEMV116,18.844027999999998,0.08610667918344082,-0.2168924515856649,49
scl-CEMV120,19.045383,0.08610667918344082,-0.22814195932302236,50
scl-CEMV123,18.833206,0.08610667918344082,-0.21542250168956928,51
scl-CEMV125,18.900819999999992,0.08610667918344082,-0.2799027430948849,52
scl-CEMV126,19.144525000000005,0.08610667918344082,-0.2850822449142403,53
scl-CEMV132,19.191992,0.08610667918344082,-0.30057682873687136,54
scl-CEMV135,18.82982,0.08610667918344082,-0.2947371066941723,55
scl-CEMV137,18.905286999999994,0.08610667918344082,-0.23607726751105634,56
scl-CEMV139,18.899429000000005,0.08610667918344082,-0.22753269698479445,57
scl-CEMV142,19.088114000000004,0.08610667918344082,-0.2678611010395797,58
scl-CEMV143,18.977631999999996,0.08610667918344082,-0.26791067469127533,59
scl-CEMV144,19.042845,0.08610667918344082,-0.24703105541233322,60
scl-CEMV145,18.929834999999997,0.08610667918344082,-0.23432719915788897,61
scl-CEMV146,19.109859999999998,0.08610667918344082,-0.26905065803714073,62
scl-CEMV147,19.145114000000003,0.08610667918344082,-0.301179940001016,63
scl-CEMV151,18.725068999999998,0.08610667918344082,-0.29836933600929016,64
scl-CEMV154,18.541658000000005,0.08610667918344082,-0.11264324197863915,65
scl-CEMV156,19.019976999999997,0.08610667918344082,-0.2562046668882703,66
scl-CEMV163,18.531545999999995,0.08610667918344082,-0.12082920112444244,67
scl-CEMV165,18.908099,0.08610667918344082,-0.21839654730893832,68
scl-CEMV166,18.930292000000005,0.08610667918344082,-0.23121935222247764,69
scl-CEMV167,18.998636999999995,0.08610667918344082,-0.2845657042255456,70
scl-CEMV172,18.634937000000004,0.08610667918344082,-0.1631167894672815,71
scl-CEMV175,18.874170000000003,0.08610667918344082,-0.20172560684630578,72
scl-CEMV176,19.103282000000004,0.08610667918344082,-0.24454440271286557,73
scl-CEMV177,19.002302,0.08610667918344082,-0.313818906058394,74
scl-CEMV178,19.069976999999998,0.08610667918344082,-0.27986849233035793,75
scl-CEMV179,18.936708000000003,0.08610667918344082,-0.2376877782461613,76
scl-CEMV183,18.891617,0.08610667918344082,-0.21739087402235058,77
scl-CEMV185,18.844292,0.08610667918344082,-0.220550991907846,78
scl-CEMV191,18.850820000000002,0.08610667918344082,-0.245329580063777,79
scl-CEMV197,18.954764,0.08610667918344082,-0.25334805605902383,80
scl-CEMV198,19.106783999999998,0.08610667918344082,-0.27900172258559874,81
scl-CEMV206,18.672089,0.08610667918344082,-0.15801519540988615,82
scl-CEMV208,19.025982,0.08610667918344082,-0.29366847632146675,83
scl-CEMV211,18.993900999999997,0.08610667918344082,-0.26784098347694296,84
scl-CEMV212,19.228200000000005,0.08610667918344082,-0.3098149990536666,85
scl-CEMV213,18.70515,0.08610667918344082,-0.1768703434408122,86
scl-CEMV214,18.705257,0.08610667918344082,-0.19954976494142598,87
scl-CEMV215,18.684607000000007,0.08610667918344082,-0.16428578070735902,88
scl-CEMV216,19.455702000000006,0.08610667918344082,-0.3045827719888968,89
scl-CEMV219,18.940824999999997,0.08610667918344082,-0.21147698198783402,90
scl-CEMV220,18.978113999999994,0.08610667918344082,-0.24134573424667802,91
scl-CEMV223,18.863211,0.08610667918344082,-0.2003968162811198,92
scl-CEMV225,19.085519999999995,0.08610667918344082,-0.284879705822287,93
scl-CEMV229,18.722535999999995,0.08610667918344082,-0.1681609280346612,94
scl-CEMV230,18.917896000000006,0.08610667918344082,-0.2375736102921023,95
scl-CEMV234,19.072713000000004,0.08610667918344082,-0.26929966680317274,96
scl-CEMV235,19.361615999999998,0.08610667918344082,-0.3120311705971407,97
scl-CEMV238,18.790078999999995,0.08610667918344082,-0.19638428657149934,98
scl-CEMV239,18.661210999999998,0.08610667918344082,-0.1903836624422735,99
scl-CEMV240,18.885627000000003,0.08610667918344082,-0.24026841311138228,100
scl-CEMV243,19.189992,0.08610667918344082,-0.25948162410199427,101
scl-CEMV250,18.728952000000007,0.08610667918344082,-0.133155998220321,102
scl-CEMV253,18.630216,0.08610667918344082,-0.21389702624367102,103
scl-CEMV255,19.216803999999996,0.08610667918344082,-0.2958130073886957,104
scl-CEMV256,18.863683,0.08610667918344082,-0.23394105369544427,105
scl-CEMV259,18.592261999999998,0.08610667918344082,-0.1453985562170175,106
scl-CEMV260,18.847647000000002,0.08610667918344082,-0.18931775627427072,107
scl-CEMV262,18.539876000000003,0.08610667918344082,-0.11909144475636962,108
scl-CEMV263,18.982108999999994,0.08610667918344082,-0.2605779838442131,109
scl-CEMV267,18.682074000000004,0.08610667918344082,-0.15930186130981752,110
scl-CEMV269,18.743211,0.08610667918344082,-0.3143781790471857,111
scl-CEMV271,18.785885999999998,0.08610667918344082,-0.18805928186009077,112
scl-CEMV272,19.069515000000003,0.08610667918344082,-0.2987372507520046,113
scl-CEMV274,19.000631999999996,0.08610667918344082,-0.2720810547840968,114
