Star,Wesenheit Magnitude,Uncertainty in Wesenheit Magnitude,Log Period,Star Code
V001,23.25588546798029,0.08610667918344082,-0.21467016498923297,0
V003,23.4402290640394,0.08610667918344082,-0.25181197299379954,1
V004,23.54029433497537,0.08610667918344082,-0.2684112348132613,2
V005,23.230241379310343,0.08610667918344082,-0.15304467498017607,3
V006,23.130767241379303,0.08610667918344082,-0.22112552799726048,4
V008,23.24414532019703,0.08610667918344082,-0.19586056766464957,5
V011,23.142476600985226,0.08610667918344082,-0.1804560644581313,6
V012,23.327030788177332,0.08610667918344082,-0.23507701535011147,7
V013,23.342362068965517,0.08610667918344082,-0.2358238676096693,8
V014,23.4678854679803,0.08610667918344082,-0.266000713461613,9
V018,23.48710221674876,0.08610667918344082,-0.2692177243336109,10
V021,23.258288177339896,0.08610667918344082,-0.16367588429324834,11
V023,23.35492857142856,0.08610667918344082,-0.23210238398190938,12
V024,23.263826354679797,0.08610667918344082,-0.21467016498923297,13
V025,23.1447302955665,0.08610667918344082,-0.16621562534352105,14
V028,23.41208374384236,0.08610667918344082,-0.2218487496163564,15
V030,23.366235221674877,0.08610667918344082,-0.22841251911874466,16
V032,23.190584975369447,0.08610667918344082,-0.16941133131485567,17
V033,23.302247536945796,0.08610667918344082,-0.23507701535011147,18
V034,23.611842364532013,0.08610667918344082,-0.2924298239020636,19
V037,23.101507389162553,0.08610667918344082,-0.12378215940835775,20
V041,23.43022290640394,0.08610667918344082,-0.23732143627256383,21
V042,23.492541871921176,0.08610667918344082,-0.28735029837278864,22
V045,23.463312807881774,0.08610667918344082,-0.22329881601158919,23
V047,23.056043103448264,0.08610667918344082,-0.20134935455473107,24
V049,23.44553571428571,0.08610667918344082,-0.25103713874383854,25
V050,23.310222906403933,0.08610667918344082,-0.1778319206319825,26
V053,23.073513546798026,0.08610667918344082,-0.15614457737683893,27
V054,23.29013916256157,0.08610667918344082,-0.21324857785443882,28
V055,23.36488546798029,0.08610667918344082,-0.22329881601158919,29
V057,23.523860837438413,0.08610667918344082,-0.294992040666664,30
V060,23.429674876847283,0.08610667918344082,-0.24718356881172854,31
V061,23.293578817733987,0.08610667918344082,-0.2388241868442685,32
V063,23.472517241379308,0.08610667918344082,-0.28066871301627333,33
V064,23.475674876847282,0.08610667918344082,-0.28399665636520083,34
V065,23.45356034482758,0.08610667918344082,-0.26121944151563087,35
V067,23.614179802955675,0.08610667918344082,-0.3169529617611504,36
V068,23.416910098522166,0.08610667918344082,-0.28735029837278864,37
V069,23.392523399014788,0.08610667918344082,-0.21041928783557454,38
V074,23.470402709359604,0.08610667918344082,-0.27245874297144357,39
V075,23.486910098522166,0.08610667918344082,-0.27736607746618774,40
V076,23.278795566502463,0.08610667918344082,-0.19449914184159983,41
V077,23.408408866995078,0.08610667918344082,-0.2196826878598487,42
V078,23.107705665024632,0.08610667918344082,-0.1106982974936897,43
V079,22.960501231527086,0.08610667918344082,-0.10072681268239624,44
V080,23.394030788177346,0.08610667918344082,-0.2588484011482149,45
V082,23.47410221674876,0.08610667918344082,-0.28819277095880896,46
V083,23.421789408866992,0.08610667918344082,-0.2502636844309389,47
V084,23.597848522167478,0.08610667918344082,-0.324221658325915,48
V088,23.693142857142853,0.08610667918344082,-0.3223930472795068,49
V089,23.271030788177335,0.08610667918344082,-0.2395775165767879,50
V091,23.288247536945814,0.08610667918344082,-0.1824346304402192,51
V096,23.383770935960584,0.08610667918344082,-0.21183162885883233,52
V099,23.30757881773398,0.08610667918344082,-0.22475374025976358,53
V101,23.472644088669945,0.08610667918344082,-0.27818938478745336,54
V102,23.49486699507388,0.08610667918344082,-0.30627305107635305,55
V106,23.50821674876847,0.08610667918344082,-0.31247103878536564,56
V108,23.47122906403942,0.08610667918344082,-0.2749054789185309,57
V109,23.16833743842364,0.08610667918344082,-0.19586056766464957,58
V110,23.497770935960595,0.08610667918344082,-0.3098039199714863,59
V111,23.248133004926107,0.08610667918344082,-0.20134935455473107,60
V112,23.802619458128078,0.08610667918344082,-0.3381873144627388,61
V113,23.321464285714285,0.08610667918344082,-0.19044028536473223,62
V114,23.77495689655171,0.08610667918344082,-0.3516399890190684,63
V117,23.315464285714278,0.08610667918344082,-0.2218487496163564,64
V119,23.03362807881773,0.08610667918344082,-0.13312218566250114,65
V120,23.080850985221673,0.08610667918344082,-0.1917890270757779,66
V121,23.414102216748766,0.08610667918344082,-0.2388241868442685,67
V122,23.042814039408853,0.08610667918344082,-0.14266750356873156,68
V124,23.426783251231527,0.08610667918344082,-0.2588484011482149,69
V125,23.274681034482754,0.08610667918344082,-0.20690839982341983,70
V126,23.283229064039404,0.08610667918344082,-0.16494389827988373,71
V127,23.461662561576343,0.08610667918344082,-0.24488773360492885,72
V128,23.338789408866994,0.08610667918344082,-0.2182446253475311,73
V130,23.388433497536948,0.08610667918344082,-0.266000713461613,74
V131,23.254102216748766,0.08610667918344082,-0.22475374025976358,75
V132,23.392222906403934,0.08610667918344082,-0.2814983111327257,76
V133,23.35486699507388,0.08610667918344082,-0.2636034977233575,77
V134,23.84793842364531,0.08610667918344082,-0.3625102704874893,78
V135,23.337910098522165,0.08610667918344082,-0.2218487496163564,79
V136,23.465108374384226,0.08610667918344082,-0.27572413039921095,80
V140,23.13501847290639,0.08610667918344082,-0.15304467498017607,81
V141,23.353470443349757,0.08610667918344082,-0.2479515521805615,82
V142,23.116838669950738,0.08610667918344082,-0.14691047014813446,83
V144,23.388445812807877,0.08610667918344082,-0.25258819211357675,84
V146,23.449981527093588,0.08610667918344082,-0.22841251911874466,85
V148,23.628848522167488,0.08610667918344082,-0.32882715728491674,86
V149,23.35068719211823,0.08610667918344082,-0.24184537803261005,87
V150,23.58498152709358,0.08610667918344082,-0.27164621797877153,88
V151,23.17803078817733,0.08610667918344082,-0.18508681872492605,89
V153,23.357554187192118,0.08610667918344082,-0.21681130892474243,90
V154,23.45033743842364,0.08610667918344082,-0.2218487496163564,91
V155,23.656402709359593,0.08610667918344082,-0.329754146925876,92
V156,23.284789408866992,0.08610667918344082,-0.23358715288760054,93
V158,23.589421182266005,0.08610667918344082,-0.2967086218813386,94
V159,23.327999999999996,0.08610667918344082,-0.27164621797877153,95
V160,23.25569950738916,0.08610667918344082,-0.17522353752445438,96
V161,23.347133004926107,0.08610667918344082,-0.2502636844309389,97
V164,23.613523399014777,0.08610667918344082,-0.31247103878536564,98
V165,23.540969211822652,0.08610667918344082,-0.28483264215154214,99
V167,23.489216748768467,0.08610667918344082,-0.25103713874383854,100
V170,23.54364408866995,0.08610667918344082,-0.24488773360492885,101
V171,23.46068719211823,0.08610667918344082,-0.2564902352715703,102
V173,23.582631773399008,0.08610667918344082,-0.2636034977233575,103
V175,23.314940886699507,0.08610667918344082,-0.24565166428898116,104
V176,23.132036945812793,0.08610667918344082,-0.17652577082969897,105
V178,23.140145320197046,0.08610667918344082,-0.1911141326401879,106
V181,23.698071428571428,0.08610667918344082,-0.3098039199714863,107
V182,23.07894704433497,0.08610667918344082,-0.16367588429324834,108
V184,23.613650246305415,0.08610667918344082,-0.2814983111327257,109
V186,23.34236822660098,0.08610667918344082,-0.1857524042680798,110
V187,23.48344581280788,0.08610667918344082,-0.24184537803261005,111
V188,23.66673399014778,0.08610667918344082,-0.27164621797877153,112
