Star,Wesenheit Magnitude,Uncertainty in Wesenheit Magnitude,Log Period,Star Code
Star 0,25.705094,0.08610667918344082,-0.24995468798823245,0
Star 1,25.260987999999998,0.08610667918344082,-0.17276000049435455,1
Star 2,25.684246,0.08610667918344082,-0.1642460324806166,2
Star 3,25.780596,0.08610667918344082,-0.22672565166254613,3
Star 4,25.909596,0.08610667918344082,-0.24359212745104186,4
Star 5,25.552814999999995,0.08610667918344082,-0.2302535328205465,5
Star 6,25.22646,0.08610667918344082,-0.11981544717356654,6
Star 7,25.500673000000003,0.08610667918344082,-0.2218487496163564,7
Star 8,26.053448,0.08610667918344082,-0.1825668558886156,8
Star 9,25.502748999999998,0.08610667918344082,-0.1567672219019906,9
Star 10,26.051007,0.08610667918344082,-0.2304749798289495,10
Star 11,25.949123999999998,0.08610667918344082,-0.2912392763096834,11
Star 12,25.632312,0.08610667918344082,-0.15267416921457636,12
Star 13,25.678637000000002,0.08610667918344082,-0.20093528064899183,13
Star 14,25.859063,0.08610667918344082,-0.24565166428898116,14
Star 15,25.705769,0.08610667918344082,-0.21681130892474243,15
Star 16,25.725358000000003,0.08610667918344082,-0.25258819211357664,16
Star 17,25.603037999999998,0.08610667918344082,-0.14460200334593123,17
Star 18,26.045621,0.08610667918344082,-0.3187587626244128,18
Star 19,25.726519999999997,0.08610667918344082,-0.2109130849119713,19
Star 20,25.4088,0.08610667918344082,-0.20224787134928923,20
Star 21,25.842302,0.08610667918344082,-0.25181197299379954,21
Star 22,25.755896,0.08610667918344082,-0.243211801231882,22
Star 23,25.228232,0.08610667918344082,-0.21573941743391617,23
Star 24,25.918011999999997,0.08610667918344082,-0.29319690296266177,24
Star 25,26.133032000000004,0.08610667918344082,-0.26432127409409545,25
Star 26,25.753165000000003,0.08610667918344082,-0.24918315735024543,26
Star 27,25.655799,0.08610667918344082,-0.12193801870998745,27
Star 28,25.963260999999996,0.08610667918344082,-0.29938280431794306,28
Star 29,25.686820000000004,0.08610667918344082,-0.23455498190984994,29
Star 30,25.948799,0.08610667918344082,-0.2753964846032833,30
Star 31,26.122626,0.08610667918344082,-0.2725400791420911,31
Star 32,25.807667,0.08610667918344082,-0.2774483379990415,32
Star 33,25.732383,0.08610667918344082,-0.21702600505595174,33
Star 34,25.842641999999998,0.08610667918344082,-0.24245214653075614,34
Star 35,25.778916,0.08610667918344082,-0.2770371910575104,35
Star 36,25.641717999999997,0.08610667918344082,-0.16825816635436183,36
Star 37,26.068677,0.08610667918344082,-0.29396533928564944,37
Star 38,25.660545999999997,0.08610667918344082,-0.2849163293050727,38
Star 39,25.438216,0.08610667918344082,-0.15187248943212517,39
Star 40,25.54814,0.08610667918344082,-0.2155253562374836,40
Star 41,25.368709000000003,0.08610667918344082,-0.15757799664235023,41
Star 42,25.814322,0.08610667918344082,-0.225191169689294,42
Star 43,25.813834999999997,0.08610667918344082,-0.30989256054366937,43
Star 44,25.952789,0.08610667918344082,-0.27884915625031587,44
Star 45,25.334709000000004,0.08610667918344082,-0.14357322752975551,45
Star 46,25.563272,0.08610667918344082,-0.18983471545685035,46
Star 47,25.98622,0.08610667918344082,-0.2719710455794816,47
Star 48,25.784023,0.08610667918344082,-0.24718356881172862,48
Star 49,25.576069,0.08610667918344082,-0.24222450898807438,49
Star 50,25.934469,0.08610667918344082,-0.2860896458710447,50
Star 51,25.379115,0.08610667918344082,-0.2531323721495705,51
Star 52,26.123088,0.08610667918344082,-0.23143589048642657,52
Star 53,25.686647000000004,0.08610667918344082,-0.27901425584626094,53
Star 54,25.631728000000003,0.08610667918344082,-0.24230037491226122,54
Star 55,25.850469,0.08610667918344082,-0.220042948753094,55
Star 56,25.703652,0.08610667918344082,-0.19165396425960515,56
Star 57,25.769515000000002,0.08610667918344082,-0.2637629010952713,57
Star 58,25.705353,0.08610667918344082,-0.23262147588581947,58
Star 59,25.813053,0.08610667918344082,-0.24488773360492885,59
Star 60,25.899265999999997,0.08610667918344082,-0.25892722762667864,60
Star 61,25.764281,0.08610667918344082,-0.29285581165755487,61
Star 62,25.91055,0.08610667918344082,-0.24687675531828737,62
Star 63,26.048002,0.08610667918344082,-0.2549252084179425,63
Star 64,25.499976999999994,0.08610667918344082,-0.15070345916527353,64
Star 65,26.043276,0.08610667918344082,-0.24093681183951277,65
Star 66,25.718505,0.08610667918344082,-0.23448045690204747,66
Star 67,25.593652000000002,0.08610667918344082,-0.24649354300902998,67
Star 68,25.029114999999997,0.08610667918344082,-0.2924298239020636,68
Star 69,25.309389,0.08610667918344082,-0.15645578805436483,69
Star 70,25.661098999999997,0.08610667918344082,-0.30111686324740977,70
Star 71,26.099083,0.08610667918344082,-0.24565166428898116,71
Star 72,25.577805,0.08610667918344082,-0.2730284163171234,72
Star 73,25.240958,0.08610667918344082,-0.21731243176503362,73
Star 74,25.435916999999996,0.08610667918344082,-0.1938200260161128,74
Star 75,26.150509000000003,0.08610667918344082,-0.17829000270162365,75
Star 76,25.909869999999998,0.08610667918344082,-0.20929271267232025,76
Star 77,25.936062999999997,0.08610667918344082,-0.23054882059796242,77
